==========
Student ID:6834163
Student name:Sara
UUID:b67da730-3700-4302-9662-eeaf2168d079
Experiment time:2024-05-03 16:34:51
==========
==========
Args:Namespace(root='/content', source_names=['veri'], target_names=['veri'], workers=4, split_id=0, height=224, width=224, train_sampler='RandomSampler', random_erase=False, color_jitter=False, color_aug=False, optim='amsgrad', lr=0.0003, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, max_epoch=3, start_epoch=0, train_batch_size=64, test_batch_size=100, lr_scheduler='multi_step', stepsize=[20, 40], gamma=0.1, label_smooth=False, margin=0.3, num_instances=4, lambda_xent=1, lambda_htri=1, arch='mobilenet_v3_small', no_pretrained=False, load_weights='', evaluate=False, eval_freq=-1, start_eval=0, test_size=800, query_remove=True, print_freq=10, seed=1, resume='', save_dir='/content/drive/MyDrive/Colab Notebooks/6834163/logs/mobilenet_v3_small-veri_aug_blurring', use_cpu=False, gpu_devices='0', visualize_ranks=False, use_avai_gpus=False)
==========
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: mobilenet_v3_small
Model size: 0.927 M
=> Start training
Epoch: [1][10/590]	Time 1.467 (1.770)	Data 0.0123 (0.0709)	Xent 6.3790 (6.3748)	Htri 0.1989 (0.2292)	Acc 1.56 (0.31)	
Epoch: [1][20/590]	Time 1.368 (1.621)	Data 0.0158 (0.0421)	Xent 6.2984 (6.3397)	Htri 0.1609 (0.2164)	Acc 0.00 (0.23)	
Epoch: [1][30/590]	Time 1.444 (1.565)	Data 0.0151 (0.0329)	Xent 6.2614 (6.3156)	Htri 0.2142 (0.2048)	Acc 1.56 (0.47)	
Epoch: [1][40/590]	Time 1.584 (1.531)	Data 0.0119 (0.0279)	Xent 6.1350 (6.2802)	Htri 0.0953 (0.1944)	Acc 3.12 (0.74)	
Epoch: [1][50/590]	Time 2.029 (1.530)	Data 0.0139 (0.0254)	Xent 6.1454 (6.2513)	Htri 0.2275 (0.1857)	Acc 0.00 (0.94)	
Epoch: [1][60/590]	Time 1.357 (1.522)	Data 0.0150 (0.0236)	Xent 6.0471 (6.2253)	Htri 0.1219 (0.1794)	Acc 3.12 (1.12)	
Epoch: [1][70/590]	Time 1.343 (1.508)	Data 0.0193 (0.0223)	Xent 5.8847 (6.1993)	Htri 0.2708 (0.1791)	Acc 1.56 (1.16)	
Epoch: [1][80/590]	Time 1.378 (1.502)	Data 0.0129 (0.0213)	Xent 5.8629 (6.1617)	Htri 0.1104 (0.1773)	Acc 3.12 (1.23)	
Epoch: [1][90/590]	Time 1.513 (1.498)	Data 0.0142 (0.0205)	Xent 5.6553 (6.1169)	Htri 0.3023 (0.1734)	Acc 1.56 (1.55)	
Epoch: [1][100/590]	Time 1.405 (1.499)	Data 0.0110 (0.0199)	Xent 5.6769 (6.0766)	Htri 0.0213 (0.1731)	Acc 6.25 (1.83)	
Epoch: [1][110/590]	Time 1.286 (1.486)	Data 0.0173 (0.0193)	Xent 5.4564 (6.0330)	Htri 0.1361 (0.1722)	Acc 6.25 (2.06)	
Epoch: [1][120/590]	Time 1.277 (1.475)	Data 0.0120 (0.0187)	Xent 5.6233 (5.9939)	Htri 0.1062 (0.1713)	Acc 1.56 (2.32)	
