==========
Student ID:6834163
Student name:Sara
UUID:c9c4432f-eb4b-49f4-ae8e-281cc73f44aa
Experiment time:2024-05-03 17:29:29
==========
==========
Args:Namespace(root='/content', source_names=['veri'], target_names=['veri'], workers=4, split_id=0, height=224, width=224, train_sampler='RandomSampler', random_erase=False, color_jitter=False, color_aug=False, optim='amsgrad', lr=0.0003, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, max_epoch=3, start_epoch=0, train_batch_size=64, test_batch_size=100, lr_scheduler='multi_step', stepsize=[20, 40], gamma=0.1, label_smooth=False, margin=0.3, num_instances=4, lambda_xent=1, lambda_htri=1, arch='mobilenet_v3_small', no_pretrained=False, load_weights='', evaluate=False, eval_freq=-1, start_eval=0, test_size=800, query_remove=True, print_freq=10, seed=1, resume='', save_dir='/content/drive/MyDrive/Colab Notebooks/6834163/logs/mobilenet_v3_small-veri_aug_horizontal', use_cpu=False, gpu_devices='0', visualize_ranks=False, use_avai_gpus=False)
==========
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: mobilenet_v3_small
Model size: 0.927 M
=> Start training
Epoch: [1][10/590]	Time 1.409 (1.486)	Data 0.0116 (0.0581)	Xent 6.3790 (6.3748)	Htri 0.1989 (0.2292)	Acc 1.56 (0.31)	
Epoch: [1][20/590]	Time 1.237 (1.457)	Data 0.0175 (0.0368)	Xent 6.2984 (6.3397)	Htri 0.1609 (0.2164)	Acc 0.00 (0.23)	
Epoch: [1][30/590]	Time 1.417 (1.427)	Data 0.0122 (0.0289)	Xent 6.2614 (6.3156)	Htri 0.2142 (0.2048)	Acc 1.56 (0.47)	
Epoch: [1][40/590]	Time 1.848 (1.433)	Data 0.0131 (0.0254)	Xent 6.1350 (6.2802)	Htri 0.0953 (0.1944)	Acc 3.12 (0.74)	
Epoch: [1][50/590]	Time 1.311 (1.426)	Data 0.0208 (0.0239)	Xent 6.1454 (6.2513)	Htri 0.2275 (0.1857)	Acc 0.00 (0.94)	
Epoch: [1][60/590]	Time 1.469 (1.442)	Data 0.0109 (0.0225)	Xent 6.0471 (6.2253)	Htri 0.1219 (0.1794)	Acc 3.12 (1.12)	
Epoch: [1][70/590]	Time 1.738 (1.455)	Data 0.0143 (0.0213)	Xent 5.8847 (6.1993)	Htri 0.2708 (0.1791)	Acc 1.56 (1.16)	
Epoch: [1][80/590]	Time 1.824 (1.467)	Data 0.0156 (0.0208)	Xent 5.8629 (6.1617)	Htri 0.1104 (0.1773)	Acc 3.12 (1.23)	
Epoch: [1][90/590]	Time 1.428 (1.474)	Data 0.0138 (0.0202)	Xent 5.6553 (6.1169)	Htri 0.3023 (0.1734)	Acc 1.56 (1.55)	
Epoch: [1][100/590]	Time 1.346 (1.470)	Data 0.0180 (0.0197)	Xent 5.6769 (6.0766)	Htri 0.0213 (0.1731)	Acc 6.25 (1.83)	
Epoch: [1][110/590]	Time 1.414 (1.471)	Data 0.0126 (0.0191)	Xent 5.4564 (6.0330)	Htri 0.1361 (0.1722)	Acc 6.25 (2.06)	
Epoch: [1][120/590]	Time 1.418 (1.474)	Data 0.0123 (0.0188)	Xent 5.6233 (5.9939)	Htri 0.1062 (0.1713)	Acc 1.56 (2.32)	
